comments,rating,helpful,label
most real game in the world i will always like this game and love this game and i am also waiting for gta vi?,5,0,Good
"story mode is fun and fine, but you would think that a game that is 5+ years old they would add a 'squad' or 'group' mode. there's no way to consistently play online with friends.?",0,0,Bad
its a good game to chill and hangout with frends and meat new people most of my frends i meat on gta onlin?,5,0,Good
i think gta is a great game and you should be able to use car spawn and different mods in story mode by pressing a button without going through all the modding system and stuff.?,5,0,Good
its the best this game is so gangsta >:d me and my friends in the online wo are always going on heists?,5,0,Good
"junk servers and loading screens galore. rockstar brag about making billions from online gambling, but cant handle two games on their servers. red dead 2 and gta 5.?",1,0,Bad
"load times are still trash, multiple bugs, they could have done a lot more clearly especially since the game took a whole year to be developed all and all i have to say it’s pretty disappointing.?",1,0,Bad
amazing game! but rockstar needs to work on the server disconnecting issues in gta online?,5,0,Good
take out or nerfed the damn bikes. sick of everyone and there mom blowing everyone up in the lobby with ease. while were are just trying to mess around.?,0,0,Bad
it is fun. you get to drive. you can shoot people. go to the store. buy gta. drive and hit people. go home play gta.?,5,0,Good
even tho this game has been out for 8 years its still one of my favorite games to play?,5,0,Good
i think that gta 5is amazing with it's graphics and design i love playing it especially in quarantine during covid-19 it's great and i would suggest playing it!!!?,5,0,Good
just purely amazing from the story to the graphics it was ahead of its time and is still great today?,5,0,Good
this game is like an fps (first person shooter) but in third person and it has a realy good story line :3?,0,0,Bad
its a dope game ans long live  gta 5 and its really funny when your playing with your friends and its just a good time?,5,0,Good
this game is filled with glitches wether it’s ai not missing a single shot to landing 2 cm away from the circle and stuck it doesn’t count so no i do not recommend this game?,1,0,Bad
it's really good game if you like the gangster life if you like kill cops sell drugs/guns do illegal things. i put four stars because i think they should reduce money price.?,4,0,Good
this game is amazing. recommed to get it. please get it!!!!!! well done rockstar games.?,5,0,Good
"firstly i have been told to install it because my memory space is not sufficient, when installing it stops. is it from my flash drive or the is a problem with the game cd?",0,0,Bad
bro can i have my money back like if yall gonna make it free give me a refund or i swear imma sue yall like for real i should have never had bought this game?,1,0,Bad
"the game itself is great, v stars! but having to spend time on end staring at loading screens deducts 3 stars.?",2,0,Bad
one hell of a banger of a game ! there's is nothing more you can ask from it !?,5,0,Good
really toxic people that will take your ip and ddos your router if you play dont do online unless with friends because you will get spawnkilled multiple times and you get scammed a ton and loose millions in cars?,1,0,Bad
"good game.online is near impossible to play due to all the modders though, rockstar doesnt seem to mind them?",0,0,Bad
it could have been split screen 2 of us could be michael or trevor or franklin on free roam like come now step up your game now we want to play with are friends at home not online?,2,0,Bad
mature levels are highrecommend for teensplay this game if your at least 14 or olderprofanity is used?,5,0,Good
its a very good game. i like it very much .its contrals was very smooth.?,5,0,Good
gta 5 is the best game for pc. i like the game. it is so cool! game?,0,0,Bad
its good but i play madout 2 bco. and mabye when theres gta 6 mabye 99 percent is going to like it. youtubers always make it click bait ... i think.?,5,0,Good
good game. i recommend you to press shift+enter  and you can disable vsync and fps lock in the menu that pops up.?,5,0,Good
some hacker just took all my hard earned money and stats then it kicks me!! then i can’t contact rockstar so my account is as good as gone thanks gta?,1,0,Bad
broooooo i cant wait nomore this game been out 8 years bruh like poeple have to mod gta 5 because its geting boreing all im saying is to hury up or to just and realistc cloths and guns pls?,5,0,Good
"story mode is amazing, it's something that you'll get a good laugh if you enjoy the characters in gta.?",5,0,Good
"hmm... this game is nice, but i like more the police mod, i watched it and wanna try playing it, btw i played it from my friend on his ps4?",0,0,Bad
a masterpiece.  i haven't stopped playing it since the day it was released for the ps3?,5,0,Good
best open world game man!i just love to rome around with the car?,5,0,Good
it is a very good game it’s so fun to play thx gta for new updates love the updates?,5,0,Good
i think that the boys need to stop playing it like i wanna talk to my bf. but overall good game.,4,0,Good
"its quite ok. the gameplay,the mechanics, cars and other stuff its nice.my only reason for three star is the missions and map size.san andreas is much more better in this area?",3,0,Normal
"i love the game! nothing bad with it , i can play this games all night if i wanted to.?",5,0,Good
this game is one of best games of all time no cap the story mode omg it is amaing and it is best story mode of al time i just how the online cast that is the only i don't like about.?,5,0,Good
i've played this game before and its so much fun but the down side is that i have a switch and gta is not on a nintendo-switch so i can not play one off my favorite games but if the developers could i'd be overjoyed if they can but gta on switch platforms hope this can work and i'd recommend a 5 star rating?,5,0,Good
amazing story! & best action adventure.i like this game graphics.?,5,0,Good
"this game got even worse when they made black jack rigged i went from 1.5 million chips down to 200,000 chips in 2 minutes.every single time i lost to was because the dealer got blackjack.?",2,0,Bad
dont i bought 3 entity xxr from my auto stop and it taken my money but never give them to me so if you have a auto shop don't by anything in it?,1,0,Bad
they put a cooldwon on the ewo and therefore i dont play cause i was a base tryhard i only fought other tryhards in invite only sessions  please make it so there is no ewo cooldown in invite only sessions there fore no tryhards in public session and keep them in the invite only sessions?,1,0,Bad
the story is good and all but the online mode makes me want to kill myself i got all the business and the game is not replay-able it’s gets boring with the oppressor everywhere being annoying but the gta story is okay but not as good as san andreas and gta 4  and also there is no freedom?,2,0,Bad
very best game and have great graphics are used in game and feeling playing in real life only bug is that we can't used mods in online?,5,0,Good
best game ever made i like how the story is good although it is slow some times i recommend you should get it?,5,0,Good
yall need to fix all ur bugs and glitches becuase when i tried to do the wepons setup fo the cayo perico hiest i had to redoo it 5 times untill i was able to enter my kosatka with the wepones.?,3,0,Normal
what is it that like know the show is comment and stuff but no one gets gets it real with me cuz i miss my family manunlike i've been missing them for i've been missing them for fifty years in like there's nothing to it and it's cj?,1,0,Bad
"grand theft auto 5, the worst game i've ever played, the game is very very boring itself you basically keep doing to same thing like heist,casino never had fun playing this 2/10?",1,0,Bad
"love this game so much but the only thing is the glitches, and pvp people that ruin the game. cant wait for gta 6?",5,0,Good
best gane ever at a time progress of atleast 8 years the greatest if rockstar foreaver #gta lover?,5,0,Good
this game is awesome and cool it's the best video game i've ever seen in the world mann i want this video game?,5,0,Good
this game is definitely ahead of its time. the detail and atmosphere in the game is top notch.?,0,0,Bad
"great game good graphics better than every game on the planet. i love this game, aspeccially the online version.?",0,0,Bad
it is my dream game when i paly i fell it as real life it's like 2030 city it is a future game it is accidentally launched in past?,5,0,Good
this game is amazing but has so many problems with it. i don’t have time to write a whole review but you might argue that all games have problems but this game has more than average?,2,0,Bad
the best story line and gameplay. you can never get bored of this game!?,5,0,Good
i’m only 13 but i really love this game if you love guns and shooting games and violence this is the game for you i enjoy it?,5,0,Good
i honestly like gta 5 also gta 4 not to bad of games would play more if you get more xp for stuff?,0,0,Bad
rockstar support service is poor. their reasoning isn’t fair to their players for bugs in game. i lose profit for bugs occurring in game and support says there is nothing they can do.?,1,0,Bad
"this is my best game!it has different features and cheats too, the game makes sense!!?",5,0,Good
this game is my favourite game me and the boys can't stop playing we've been playing the game nonstop since last tuesday?,0,0,Bad
this game is very fun tn to play yes it involves strip clubs and stuff like that but it doesn't play a big role in the game and the only way to get there is to take the time to get there and so it doesn't even matter if 10-13 year olds play it?,5,0,Good
hot trash they patched all the outfit glitches but not the god mode glitch nor no ragdoll nor car duping they took out crooked cop and now the game just is not the same rockstar bring it back.?,2,0,Bad
"a very amazing game, recommend it and its amazing story, online is toxic but there are good people but i don't recommend doing it alone but good game?",4,0,Good
good game rockstar and i like it because you can teal car and jump off and out of stuff and jumping in water?,5,0,Good
wow nyc game! this is a insane game but i love minecraft more but still its a very nyc game?,4,0,Good
great game. don't like the foul language like the f word and the b word but it's still a very great game.?,5,0,Good
best game ever i know a lot of glitches in online to make millions of dollars really   quick and easy?,5,0,Good
you can do virtually anything and everything in this game. new content all the time.?,5,0,Good
best game ever there are so many mission and the best part is that you can play online and the must play this game?,5,0,Good
gta 5 is great game all the graphics and characters are awesome i really recommend it although it needs some updates?,0,0,Bad
good game like grafics clothes gud crash car favritme die lots but foon i lik   the stroip cloob its fun :>?,5,0,Good
best game ever gta vs fortnight definitely gta bc it’s really the best game ever it has better graphics and plenty more?,5,0,Good
this game is great. but loads of features taken off that are from gta iv,4,0,Good
gta 5 video game is very nice to play game and its racing mods are also very very very good but i cannot dowload gta 5 in laptop thats why i am sad about gta 5 can anyone tell me how to download in laptop?,5,0,Good
brooo this game is trash it needs to be owned by owen mack huygjskhudifjkileflujoeiwhf i dont think i just do this game is bad like the owner hahahhahahah give owen mack ownership nerd iusefijeiuwkjhfioqelb?,1,0,Bad
"this game is lowkey dry and boring right now, seems like gta 6 gonna come out in 2040, the ps2 had like 3 gta games, and gta 5 will be on 3 different playstation consoles, this should be a wakeup call for rockstar,?",1,0,Bad
just awesome game. best game in the eart. i love you.?,5,0,Good
it is one of my best games ever and online mode is the best and how many stuff you can do in it?,5,0,Good
this game is a scam they set up glitches for people to get banned i got over a 8000$ in shark card and banned me i want my money back for rockstar?,1,0,Bad
great game love it if your not a big fan of guns then i don't recommend but i think it is a great game in all?,5,0,Good
was a good game yes. but it's old and time to move on. rdr2 was released in 2018..?,1,0,Bad
omg i love this game it is so cool and fun i love to play this on my free time.5 stars?,5,0,Good
the game is great and fun but the is to many tryhards i know you cant do much about that and i would love to have mods like zombies on singleplayer :)?,5,0,Good
"worst gtait’s absolutely boring afthe story is so bland, none of the characters we’re interesting, trevors character was just exaggerated afrockstar went downhill after max payne 3?",0,0,Bad
"amazing.  one of the best ever.  be aware, addictive as hell.?",5,0,Good
gta  online is so unreliable when doing mission you might as well flip a coin to see if the mission will work plus also a grindy mess which gets beyond tedious?,1,0,Bad
its just amazing and cool i dont know why but its just a amazing game i would have never thought of making such a amazing game?,5,0,Good
game needs updating or i will delete gta5 so update it cause i'm mad at gta for its un acceptablly trash cars add better gun and get making the game fun?,1,0,Bad
"good story, extremely fun, and just a well-made game in general and i think we can all agree on this.?",5,0,Good
should make this game for oculus that would be pretty cool we have one and me and my son play gta 5 together :red_heart: to be able to play it on his oculus?,5,0,Good
great game. cool game. nice game. i love rockstar games?,5,0,Good
"the most broken successful game in history, i love and hate this game at the same time but still one of the best video game i enjoy.?",2,0,Bad
i like your game and that but can you please and weapons to the jb 700 please hear me out if you dont want it then i understand but can you add slick to it just slick please          ?,5,0,Good
outstanding i liked this game too much amazing and realistic graphics cool talking acant of characters and amzing city?,5,0,Good
"this is amazing pc game i like this  game graphics and my favorite characters are trevor , micheal, lester, jimmy,franklin?",5,0,Good
"its a nice game, i love to play it all day long uou guys are the best, keep it up.?",5,0,Good
offline mode is the best experience for a open world game and all three characters have unique personality?,5,0,Good
Best Game Keep It Up! Bro !!! Make sure to make gta 6 fast k! but gta v awesome !!!!?,5,0,Good
a great game for an gamer to take role of 3 different players and with a good story line?,5,0,Good
i love this game is run to play on online and i play with my fainds yall need to get it it sooo run?,5,0,Good
"best animations best sound and the main think is missions experience,this is the best video game of the world:money-mouth_face::money-mouth_face::star-struck::star-struck::smiling_face_with_sunglasses::skull_and_crossbones::angry_face_with_horns::grinning_face::grinning_face::OK_hand::OK_hand::OK_hand:?",5,0,Good
the ps5 version you can’t play with ps4 people that’s terrible lost everything on ps4 account to ps5 and i can’t even play with friends on ps4 with my stuff. should have had a warning.?,1,0,Bad
its cash and u can be big baller in game but it is awsome thanks for reading my revwie?,5,0,Good
super grand theft auto 5 in 2013  game and action and advantages  and more real extream playing in ps4 so good product?,5,0,Good
it is an extremely fun game but there a some bugs that are just hilarious. like i dived into a pool and fell through the world.?,5,0,Good
it is a fun game!i love it!i always play this game.?,5,0,Good
more i play. the less i want to. maybe help out your new players if you want people to play your games.?,1,0,Bad
there are so many glitches and it’s just frustrating. you can’t do anything without having to restart this whole game and it takes a whole five minutes to load,1,0,Bad
i wish i had it beacause it is fun and cool pepole like me should have the game for free i love it and yea?,5,0,Good
i will exiting game play but i have no money that's game only play computer i have no computer i have mobilebut so@rry not your game user... thanks commentsyou read by....?,5,0,Good
gta v is the best game i have ever played in my life. it is the game with the most action-adventure?,5,0,Good
this game is so dope i have played all of gta up tho gta 5 and this tops the cake?,5,0,Good
"giving this 5 stars in hopes of gta 6 coming out very very soon.please rockstar, its been almost a decade.?",5,0,Good
"best game ever played, even 8 years later this game is still in demand and as enjoyable to play?",5,0,Good
i play this game 24/7 and i think this is the best game ever and should not get shut down just need hell of adds and the game will be fire,0,0,Bad
but why this game only run on ps 5 and i have not play now also because of data and money plz make it free and plz make it to work on mobile also and make it with less data only for 2 gb plz?,3,0,Normal
it is a great free roam and you can play with friends and do challenges i like the revolver challenges?,5,0,Good
"too many bugs. game freezes, ammo disappears, way too many cops/npcs, npcs have legit over powered aimbot, godmode is everywhere online, the story mode is fun but get overly repetitive?",1,0,Bad
"this game had best storyline,mission,cars,and cool action things but this is the best game that i ever play?",5,0,Good
"gta v is one of the best games, in gta 6 it’s probably going to be the best game aswell?",5,0,Good
i think it sucks that you have to play in a public session to be able to do missions and complete online task.. you should be able to play alone online and you should be able to buy properties offline too and do more missions offline?,2,0,Bad
best game i ever played its very cool i like it i wish they can add more stuff to it its a nice game?,5,0,Good
i like this game i really really freaking like this games i will be on it for the rest of my life this is amazing game?,5,0,Good
"gta 5 is the best game ever and they should get a reward for being the best online,rpg game and best the most coolest game in the world!?",5,0,Good
super graphics. no boring. have soomany thrilling missions. lots of fun. entertiment... :smiling_face_with_heart-eyes::face_blowing_a_kiss:?,5,0,Good
i wish that they would come on already and make gta v1 aka gta 6 i loved gta v it was cool i robed the gas station like 29 times and blew up around 45 to 50 brinks trucks aka the security trucks?,0,0,Bad
i personally think that this is the best game i have played other than red dead redemption 2?,5,0,Good
there is no way nobody will ever dislike gta5 like its an action packed single player game espicially everyone loves gta 5 online?,5,0,Good
fun game to play even though rockstar thinks ps4 is different graphics from ps5. ways to get money lol?,5,0,Good
"it is one of the best free roam and story game alive even tho it's so old, it's still the game out there.?",5,0,Good
"i have the game and i love it, my favorite gta protagonist are franklin clinton, michael de santa and trevor philips.?",5,0,Good
i am 7 yers old and i luv dis gam i luv the voilence and  the gentmen club really gets me goin?,5,0,Good
my lil brother plays it and it shows nasty things and it be cursing and it be taking them to the strips club and and they be doing nasty and crazy things  and it shows body parts that boys and girls are not to see and girls be twerking they're butts but i still like it because i play it to?,5,0,Good
its a very good game.. best graphics and real cars and based on real life stories..  good missions also but based on bad contents...                                                  only only 18+?,0,0,Bad
awesome story and game that i have joyed a lot. really worth it?,5,0,Good
such a good game. especially gta online you should go check it out and buy it yourself?,5,0,Good
i wish we had the ability to load cars on trailers and strap them down and load boats on the trailers in story mode and online mode this is a incredible game?,5,0,Good
i like this game very much but.....at the same time there is a glitch that when i run into a rock to push a person off i can't push and i go into the rock......i'm not trying to be mean but i'm going to have to give this four stars.overall i would give it five if there was not this problem....but i love this game very much like i said.sorry!?,4,0,Good
great game! amazing graphics for the time and outstanding preformance on older computers!?,5,0,Good
nice game in the world. i love play gta 5 with my freind?,5,0,Good
very overrated! i played this game much but didnt find it good enough... people consider this game the best but its not like that at all in reality.?,3,0,Normal
great. i really liked it interesting story plot and a lot of fun?,5,0,Good
"although this game was released back in 2013, for me it is the best game that i have ever played?",5,0,Good
this is the best game i telling the truth but a bit of some change please add more girls add more guns?,0,0,Bad
gta 5 is a great game i would love to see another one yes im human not a robot yeet?,5,0,Good
i think that gta is a game that i very much like but one thing when mudding with a four wheeler you should be able to turn of in water before it cuts of and have a winch to pull the four wheeler out and start back up out of the water.?,5,0,Good
no problem at all and i will be happy to help you out with the money and money to be paid for the rest of the year and i will be happy?,3,0,Normal
public in free you will be no:1 super game all are vs gta and madout2 big city online see comments in madout2?,3,0,Normal
"so bad, do not buy. its impossible to get cash if you dont use real life money or spend atleast 10 h a day. horrible game...?",1,0,Bad
best game i've ever played. i liked it very very much. you also play it online.?,5,0,Good
"i love this game but please make it available for offline players and single players to buy houses like come on we can buy cars, businesses, boats, and etc. please consider it!!!?",4,0,Good
one of the best story line games i’ve ever played. worth buying game :fire::fire:?,5,0,Good
all i have to say is this game is remarkable and people are getting overly impatient with gta 6?,5,0,Good
"a very beautiful game, a-lot-to-do type of game-play. never got bored of playing, love it.?",5,0,Good
one of the best games this game is very good i can wait for gta 6 lol?,5,0,Good
very good game.very well made and i think this should be the #1 game in the world?,5,0,Good
bhai both hard game h yrrr life me only ek bar kheli kya tod h this is my favourite game ever?,5,0,Good
this has so many glitches on the heist i don't find it worth it to play them anymore. it was a waste of my money don't buy it will be a waste of yours.?,1,0,Bad
i:blue_heart:that game gta v because it has the duke'o'death car & tha semi with a ramp at tha front of tha hood:Colombia::OK_hand::OK_hand:?,5,0,Good
nice graphics high quality sound good controlling big mapbest character excellent levelthe game is best?,5,0,Good
gta online was fun when i first started playing but then came the opressors   and the tryhards. honestly i play more red dead redemption and gta story mode. remember gta was once fun.?,3,0,Normal
used to be a great game but rockstar has been milking it for nearly 10 years now trying to take your money in every way they can without releasing a new game?,1,0,Bad
best game for pc open world and best bases story bas game and gta 5 is really awesome game i like this game?,5,0,Good
rockstar games has redefined mankind's conception of art and beauty to a whole new perspective through gta v.... :)?,5,0,Good
i like the game but will you consider the crash physics for aircraft? like a motorbike can destroy a hydra jet please fix it its kinda annoying and kinda sus...?,5,0,Good
good game but too much bs too get threw too make money. also the raids on the businesses are absolutely ridiculous and stupid. go back to the original version.?,0,0,Bad
i have minimum specs in my pc i want to play gta v but have fool.i very very like gta v and going to build a gaming pc for just this game.?,5,0,Good
nice game ever even better than 2077....i was wondring how dhould be gta6 miami is? cannt wait......?,5,0,Good
the best game ever played. loved the gta online and the story mod also.?,5,0,Good
"i love gta 5, i got it off of steam for my birthday last month and i can't stop playing it! :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:?",5,0,Good
best game of all time best graphics most realistic game i've ever played should come out with  gta 6?,5,0,Good
i love this game. i watch my dad and uncles play together all the time.?,5,0,Good
"i love driving the cars in gta!i’m always drifting, roleplaying and even going on trips.?",5,0,Good
fun game. its just i could raise a family and have grandkids by the time its done loading.,4,0,Good
"fallout 4 is an action role-playing game developed by bethesda game studios and published by bethesda softworks. it is the fourth main game in the fallout series and was released worldwide on november 10, 2015, for microsoft windows, playstation 4 and xbox one.?",5,0,Good
this game is sick the only problem is i didn’t buy it sooner i love everything about this game lets go bring on gta6?,5,0,Good
i love this game you get to drive your car and listen to your music around the city when your mad?,5,0,Good
"nice game i love it .first the story mode will be boring , but after it will be awesome?",5,0,Good
"its amazing the variety of vehicles, homes and the map has so many different things its an all out amazing game?",5,0,Good
it is the best game i ever seen the graphics are amazing even better in the ps5 this game is a masterpiece?,5,0,Good
can y’all please fix the bugs in the online for xs the maintenance schedules keep people out for days probably weeks it’s really a bad issue yall need to look into?,3,0,Normal
because it looks real and we can do a lot of thing in gran theft auto 5?,5,0,Good
incredible game!everything is just amazing! no complaints!?,5,0,Good
"yo rockstar,i have had this game for 7 years and story is fabulous and online w friend i have fun?",5,0,Good
"game loadups are too long. instead of making more worthless carp, lets make the game load faster. this is the main reason people stop playing?",0,0,Bad
best games of all.after completing one mission feels like keep playing more.?,5,0,Good
thank you so much for my presents i really appreciate it and have a wonderful christmas bye!?,5,0,Good
it is so fun to play you get to do what you want when you want to you can kill and do a lot more stuff?,5,0,Good
new level of open world games with lots of stuff to do!recommended highly :zany_face:?,5,0,Good
i like their lambos how you get your own house with a pool and a big drive way?,5,0,Good
this game is the best game i have played in my life the game is so real life look and has amazing graphics?,5,0,Good
"a huge number of cheaters in the online game. it is possible to send a report only once every 15 minutes, and there are 5-7 cheaters in a session=(?",1,0,Bad
i love this game    --_--  but ban all the hacker's --0-o-  pleas love yall guy's who made gta 5 and grand theft auto :3?,5,0,Good
amazing game and have added a lot to it and is still really popular at 2021 since 2013?,5,0,Good
this is the nice game and. you also play this game is the very task kail bush zmjsnj jsjsmjsm?,1,0,Bad
gta 5 was a really enjoyable game can’t wait for the new one to come out?,0,0,Bad
i love gta so much and gta is like the best game  like i have a ps5 and i always play gta win i get on?,5,0,Good
it's great and all until you get into flight school and have to fly a damn helicopter. the school doesn't tell you how and makes u have to figure it out.,4,0,Good
this game was so amazing i didn't want it to end but it did sadly... cant wait for gta 6!?,5,0,Good
"played it on ps3  then ps4 and now ps5, one of my go to games to chill with :)?",5,0,Good
love it a great game its so nice you can be in online mod theres so much mission?,5,0,Good
Great Awesome GTA Loversi Loved It I Don't Care If You Like It Or Not.nical Pakode?,5,0,Good
its a good game and there is a lot of things to do. it's sometimes glitchy but its ok?,5,0,Good
this game is the besti love playing gta online with my friends and doing heists and missions?,5,0,Good
best game of all time. best graphics.and this game is running better in 2020?,5,0,Good
when i want to join online. it says rocksatar services are unavilabel. what the hack happening there .need rock star game smooth in up coming days.?,4,0,Good
in terms of gameplay and storyline this game has endless action and i love that part about it?,0,0,Bad
"it's a really good game but, the only thing i don't like is these little kids acting like there some gang banger or something and people killing me for no reason.?",5,0,Good
this game is one of the best game ever released :sparkling_heart:and it's never gets old!!!g.o.a.tgta v :green_heart:?,5,0,Good
i enjoyed playing this game especially driving experience is the best for a non racing game...and the open world is still the best!,4,0,Good
i haven't played it yet but the game is so good i think it's brilliant except for the gorg?,3,0,Normal
this game is much like minecraft or fortnite i will play crimeworld this is supa baddie good job thanks?,0,0,Bad
i am giving 4 rating because we can play this game in pc but those people who doesn't have pc they could also play this game so can we make possibality to play this game in phone also in less gb and same graphics as it is in pc...?,4,0,Good
the gta 5 is the best ever game i playthank you rockstar for develop such a great game?,5,0,Good
gejsuwhejgrhfy4bshebzh and same position as a good candidate to 6th level of education in a way i have a singh in my the as a 5kg in a row i :grinning_face: :grinning_face_with_smiling_eyes: 500gm i have to go back in and get it done :check_mark: :thumbs_up: is it a singh or an issue with same 6?,5,0,Good
"super awesome game ever, i've enjoyed playing so much. fantastic amazing stunning game.?",5,0,Good
nothing beats gta . i absolutely loved every detail of it. just wished it was longer....?,5,0,Good
this game is the best. also you steel peoples car wich is really fun?,4,0,Good
the game was so beautiful the story was so long and not bad and you have 3 characters to play her missions?,5,0,Good
only a handful of games deserve the title of all time best game ever made and gta5 is one of them.?,5,0,Good
"this game was good but when i play gta 4, it feels unrealistc. if you dont know why i am saying this then see videos why gta 4 is better than gta 5?",1,0,Bad
love the game but when i'm online doing missions with other people they always quit in the middle of the mission i've play the same bunker mission now 15 times every time someone quits very frustrating?,0,0,Bad
"this game is so nice and i love it.the graphics were perfect, and the gameplay not bad actually.?",5,0,Good
love the single player as well as online :p i dont care what the other haters think. come at me then!?,5,0,Good
hell yea gta. in my opinnion its fun also hint: do bogdan glitch over and over agian for free $$?,3,0,Normal
"i can't believe this game was made 10 years ago. simply beautiful, i probably shed a tear 10 or 12 times?",5,0,Good
the game is too much realistic. i love this game.the graphics like real world.i proud on rockstar games company.?,0,0,Bad
i really like this game. it is cool for the people wh like a game like this?,5,0,Good
i think if you like open wold games this is the game for you and it  is just ilke la?,4,0,Good
"impressive game. very good experience, from story to online, rockstar never disappoint us.?",5,0,Good
"rockstar gamer's released like, a open world of ( gta ) and all the rockstar  game's are wonderful excellent :smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes:.?",5,0,Good
game glitches when trying to make money legit. modders everywhere. just cheat and money glitch. best option cause this games developers suck?,1,0,Bad
"i am not impressed, the audacity you have to stand in my face and tell me that njrotc is enough to be blackops material is like seals saying you is nab ready.?",1,0,Bad
i love this game and play it all the time! definatly recomend.?,5,0,Good
"so fun bro i play this game every day, every one give gta v  5 stars rating.?",5,0,Good
no more rockstar and their stupidly insane requirements for platinum . a dictatorial have to play online . way too demanding . never again?,1,0,Bad
i am a big fan of gta 5 so please put gta 5 free download on google or in epic games it is gta fans request ihave gta san andreas pc i am daily watching gta 5 gameplay in youtube please put in anyone or put it in both it is gta fans request?,5,0,Good
great game even though it's sad that they don't care about single player content. would be nice to get some story dlcs or spin-offs.?,0,0,Bad
gta 5 online is the worst experience of my life with games.sometimes i take more than half an hour to join a session.?,1,0,Bad
excellent and best game ever seen we are proud to tell that rockster games are increasing graphics ahead and ahead?,5,0,Good
this game kinda teaches my little brother shooting but as long as he's happy then a i'm happy?,1,0,Bad
the best ever open world game in the world with higher graphics mods etc and changed all its life?,5,0,Good
it's a nice game.thanks to rockstar games and rockstar north and congratulations for getting awards fro british games academy.?,5,0,Good
i thinks it fucking stupid asf! when your chasing a car and all of a sudden everybody in the city want to crash in front of u,1,2,Bad
"love this game the only problem there is, is that there is too much sexual stuff and a lot of glitches other than that its amazing?",4,0,Good
amazing game hopefully gta6 has lspdfr as well. i really enjoy it?,5,0,Good
can't they allow children who are 10 years above and 12 years to play gta 5 and please can you tell me the license key i just want to play it on my computer and i like the game?,5,0,Good
the game should be free if we crack we got viruses so it was updated in 2015 and no update to crack i deleted this game cuz i dont have space to download fifa 15 and now i cry...........?,4,0,Good
i love this game . but i want to see it on android devices in google play.?,5,0,Good
better come out if not am cry because gta 5 i have no money there better be a hole lot of modders on 6 because we all going to be bots again?,1,0,Bad
it is a good games to play and my brother is playing the games and he says it is fun to play thank you rockstar games?,5,0,Good
"help pee is sticky and white. in need of ... next time mom and dad were out i peed in her no no zone, she seems to like the sticky, white pee.?",5,0,Good
best game ever made in the gaming history rockstar games should release gta 6 as soon as possible?,5,0,Good
its the best game ever and especially with first person mode it makes it even better than it already is?,5,0,Good
i like this game a lot this is cooooooool but idont have it  i  play on the playstation 5 off my cosin i  have i xbox?,5,0,Good
"very good game. best adventure, story mode and online, realistic graphics, good controls.?",5,0,Good
this game is awesome and i will say that if you are wanting the game you should get it.?,5,0,Good
love the game . it got a cool graphic storyline and all the stuff?,5,0,Good
ahhhhh so bad i to die    so bad and cops if they see you they just start shooting you like what i do so do not get the game and you have to buy it and it is 40 dollars?,5,0,Good
"""that is trevor my best friend.that's franklin,the son i always wanted""damn i love this game?",5,0,Good
awesome game. still one of the best open world games ever made.?,5,0,Good
it's all okay with this game but i placed 4 stars that you cannot see what happens between your main character and an escort girl at house (you only listen to sounds) i'd wanted to see what happens there i literary messed up with p**n?,4,0,Good
i love this game because it is action and they have eipc cars and i like the fighting stuff.?,5,0,Good
"my plege is pilot and help helow pilot , he's a pilot grape, when i grow up i want to be a army and save pakistan and destroy india , wow grape?",5,0,Good
"i think the game is fun and exciting,  and teaches that don’t do crime or u can get in huge problem and calling lester is like being good and never get in trouble but somtime u do get in trouble?",5,0,Good
hey rockstars comepeny please add this app and its mods app to android device (or phone)this my favorite game ever?,2,0,Bad
"it's a game you will play endless, without pause, because it is a piece of the art of fun good...?",5,0,Good
i love this game. yo i play this almost every single day.?,5,0,Good
i think this game is great with the online mode to play with friends and the story mode to wander around,5,0,Good
"gameplay is ahaed of it's time,the story is simple but amazing acting makes its great,overall amazing game?",5,0,Good
rockstar i have a issue my gamertag jdubs4205173.  i work and paid a lot for 2 vehicles and there getting removed please help me it really irritating?,1,0,Bad
best videogame ever. i have had a very good experience with this videogame?,5,0,Good
amazing game good online missions that are fun but takes way to long to load its take 5 minutes to load into online gta iv didnt take long why cant it be like that?,5,0,Good
one of the best games i have ever played in my lifelooking for gta 6?,5,0,Good
game is so crazy it make me wanna slap my momma i hate when my mom  says to go eat or get of the game because gta is flago?,5,0,Good
"the best game of gta franchise, to this day it still holds one of the best open world games?",5,0,Good
nice and better game :) and it better to play and i hope gta 6 will be coming soon i am waiting?,5,0,Good
love the new casino heist got a ton of money from it to buy my dream car.?,5,0,Good
i like it. there need to be more characters in this review so im typng this.?,5,0,Good
good game and i would recommend cant wait for the new gta 6 to come out?,5,0,Good
4 star because of the small map.overall it's a great game just like a rockstar.?,4,0,Good
hello guysthis game is very op and in gta5 online its fun playing with everyone?,5,0,Good
it is a really good game.that you can play with other people and it is so fun.?,5,0,Good
i love this game i play it all day i will get to level 2000 and i will get a lot off kills?,5,0,Good
gta 5 best game ever and rockstar should make gta 6 soon bcoz i wanna play gta 6?,5,0,Good
"if you are into riding around in nice cars at top speed, killing online players, doing missions with other players then gta v online is a game for you.?",5,0,Good
this game is just the best it is worth the money trust me.thanks rockstar?,5,0,Good
