comments,rating,helpful,label
seth nelli\n5 months ago\nbest game of all time best graphics most realistic game I've ever played should come out with  GTA 6\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
BRIANNA MCKINNEY\n3 years ago\nI love this game. I watch my dad and uncles play together all the time.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"MichaelBechara Bechara\n2 months ago\nI love driving the cars in gta!\nI’m always drifting, roleplaying and even going on trips.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Jordan Schroeder\n2 years ago\nFun game. Its just i could raise a family and have grandkids by the time its done loading.\n1 person found this helpful.\nHelpful\nUnhelpful,4,0,Good
"Dark _phantom\n2 years ago\nFallout 4 is an action role-playing game developed by Bethesda Game Studios and published by Bethesda Softworks. It is the fourth main game in the Fallout series and was released worldwide on November 10, 2015, for Microsoft Windows, PlayStation 4 and Xbox One.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Miah Zimprich\n3 months ago\nThis game is sick the only problem is I didn’t buy it sooner I love everything about this game LETS GO Bring on GTA6\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Michael Mayfield\n2 years ago\ni love this game you get to drive your car and listen to your music around the city when your mad\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Anuradha kizzards\n2 years ago\nnice game i love it .\nfirst the story mode will be boring , but after it will be awesome\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
"Camden Gepford\na year ago\nits amazing the variety of vehicles, homes and the map has so many different things its an all out amazing game\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Kimi James Suselo\na year ago\nit is the best game i ever seen the graphics are amazing even better in the ps5 this game is a masterpiece\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Aaron Bailey\n3 weeks ago\nCan y’all please fix the bugs in the online for xs the maintenance schedules keep people out for days probably weeks it’s really a bad issue yall need to look into\nWas this review helpful to you?\nHelpful\nUnhelpful,3,0,Normal
Adam Madewnus\n2 years ago\nBECAUSE IT LOOKS REAL AND WE CAN DO A LOT OF THING IN GRAN THEFT AUTO 5\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
David Dapper\n3 years ago\nINCREDIBLE GAME!\nEverything is just amazing! No complaints!\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Madwolf Gtr\n2 years ago\nYo rockstar,\nI have had this game for 7 years and story is fabulous and online w friend I have fun\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
"Thomas\n3 years ago\nGame loadups are too long. Instead of making more worthless carp, lets make the game load faster. This is the main reason people stop playing\nWas this review helpful to you?\nHelpful\nUnhelpful",0,0,Bad
Saurabh S D\n2 years ago\nBest games of all.\nAfter completing one mission feels like keep playing more.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Elias Zavala\n3 years ago\nThank you so much for my presents I really appreciate it and have a wonderful Christmas bye!\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Logan Curria\n2 years ago\nit is so fun to play you get to do what you want when you want to you can kill and do a lot more stuff\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Alisina Eghbalnia\n2 years ago\nNew level of open world games with lots of stuff to do!\nRecommended highly 🤪\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Loyalty Jones\n2 years ago\ni like their lambos how you get your own house with a pool and a big drive way\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Aayan SR4\n2 years ago\nThis game is the best game I have played in my life the game is so real life look and has amazing graphics\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Gregory Vorobyov\na year ago\nA huge number of cheaters in the online game. It is possible to send a report only once every 15 minutes, and there are 5-7 cheaters in a session=(\nWas this review helpful to you?\nHelpful\nUnhelpful",1,0,Bad
Rookie -kun\na year ago\ni love this game    --_--  but ban all the hacker's --0-o-  pleas love yall guy's who made gta 5 and grand theft auto :3\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
little shamrock boy\n2 years ago\nAmazing game and have added a lot to it and is still really popular at 2021 since 2013\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
sachin Gyawali 8D\n2 years ago\nThis is the nice game and. You also play this game is the very task kail Bush zmjsnj jsjsmjsm\nWas this review helpful to you?\nHelpful\nUnhelpful,1,0,Bad
Confusjng\n3 years ago\nGTA 5 was a really enjoyable game can’t wait for the new one to come out\nWas this review helpful to you?\nHelpful\nUnhelpful,0,0,Bad
Ileea Boston\na year ago\ni love gta so much \nand gta is like the best game \n like i have a ps5 and i always play gta win i get on\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
duhhhitslauryn - YT\n2 years ago\nIt's great and all until you get into flight school and have to fly a damn helicopter. The school doesn't tell you how and makes u have to figure it out.\n1 person found this helpful.\nHelpful\nUnhelpful,4,0,Good
Astronomically Kaylin\n2 years ago\nThis game was so amazing I didn't want it to end but it did sadly... cant wait for GTA 6!\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Keith LaChance\n11 months ago\nPlayed it on PS3  then PS4 and now PS5, one of my go to games to chill with :)\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Don’t read my profile picture\n2 years ago\nlove it\n a great game its so nice you can be in online mod theres so much mission\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Anirudh Agrawal\n2 years ago\ngreat\nawesome \ngta lovers\ni loved it \nI don't care if you liked it or not.\nnikal oakode\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
YS - 08ES 945305 Robert H Lagerquist Sr PS\n2 years ago\nIts a good game and there is a lot of things to do. It's sometimes glitchy but its ok\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Yusef Raza\na year ago\nthis game is the best\nI love playing gta online with my friends and doing heists and missions\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Mohammed shanaf pm\n2 years ago\nBest game of all time. Best graphics.and this game is running better in 2020\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Padam Pun\na year ago\nWhen i want to join online. it says rocksatar services are unavilabel. What the hack happening there .need rock star game smooth in up coming days.\nWas this review helpful to you?\nHelpful\nUnhelpful,4,0,Good
Prondux\n3 years ago\nin terms of gameplay and storyline this game has endless action and i love that part about it\nWas this review helpful to you?\nHelpful\nUnhelpful,0,0,Bad
"Romone King\n9 months ago\nit's a really good game but, the only thing I don't like is these little kids acting like there some gang banger or something and people killing me for no reason.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Florida Game Studios Official\n8 months ago\nThis game is one of the best game ever released 💖\nAnd it's never gets OLD!!!\nG.O.A.T\nGTA V 💚\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Hang suan hau Naulak\n3 years ago\nI enjoyed playing this game especially driving experience is the best for a non racing game...and the open world is still the best!\n1 person found this helpful.\nHelpful\nUnhelpful,4,0,Good
Ghazala Ali\na year ago\nI haven't played it yet but the game is so good I think it's brilliant except for the gorg\nWas this review helpful to you?\nHelpful\nUnhelpful,3,0,Normal
Noah Mead\n3 years ago\nthis game is much like minecraft or fortnite i will play crimeworld this is supa baddie good job thanks\nWas this review helpful to you?\nHelpful\nUnhelpful,0,0,Bad
Aanish Chaulagain\n2 years ago\nI am giving 4 rating because we can play this game in pc but those people who doesn't have pc they could also play this game so can we make possibality to play this game in phone also in less GB and same graphics as it is in pc...\nWas this review helpful to you?\nHelpful\nUnhelpful,4,0,Good
Laibela Noori\n2 years ago\nTHE GTA 5 IS THE BEST EVER GAME I PLAY\nTHANK YOU ROCKSTAR FOR DEVELOP SUCH A GREAT GAME\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
ajeet singh\n2 years ago\nGejsuwhejgrhfy4bshebzh and same position as a good candidate to 6th level of education in a way I have a singh in my the as a 5kg in a row I 😀 😄 500gm I have to go back in and get it done ✔ 👍 is it a singh or an issue with same 6\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Mostafa Rahmani\n7 months ago\nSuper awesome game ever, I've enjoyed playing so much. Fantastic amazing stunning game.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Schon Anthony\n3 years ago\nNothing beats GTA . I absolutely loved every detail of it. just wished it was longer....\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Go Away\n3 years ago\nthis game is the best. also you steel peoples car wich is really fun\nWas this review helpful to you?\nHelpful\nUnhelpful,4,0,Good
Mer\n3 years ago\nthe game was so beautiful the story was so long and not bad and you have 3 characters to play her missions\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Serge Smolentsev (SERGE)\n2 years ago\nOnly a handful of games deserve the title of all time best game ever made and gta5 is one of them.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"daksh tutorials\na year ago\nthis game was good but when i play gta 4, it feels unrealistc. If you dont know why i am saying this then see videos why gta 4 is better than gta 5\nWas this review helpful to you?\nHelpful\nUnhelpful",1,0,Bad
nick geno\n3 years ago\nLove the game but when I'm online doing missions with other people they always quit in the middle of the mission I've play the same bunker mission now 15 times every time someone quits very frustrating\nWas this review helpful to you?\nHelpful\nUnhelpful,0,0,Bad
"okaycool\n2 years ago\nThis game is so nice and i love it.The graphics were perfect, and the gameplay not bad actually.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Chris Tuzi\n2 years ago\nLove the single player as well as online :P I dont care what the other haters think. Come at me then!\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Logan Laabs\n2 years ago\nHell Yea GTA. In My Opinnion Its fun Also Hint: Do Bogdan Glitch Over and Over agian for free $$\nWas this review helpful to you?\nHelpful\nUnhelpful,3,0,Normal
"Harrison Hackett\n4 weeks ago\nI can't believe this game was made 10 years ago. Simply beautiful, I probably shed a tear 10 or 12 times\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
s.k tech\n3 years ago\nThe game is too much realistic. I love this game.The graphics like real world.I proud on rockstar games company.\nWas this review helpful to you?\nHelpful\nUnhelpful,0,0,Bad
Maddison Chemchick\n2 years ago\ni really like this game. it is cool for the people wh like a game like this\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Gabriel Moreno\n2 years ago\ni think if you like open wold games this is the game for you and it  is just ilke LA\nWas this review helpful to you?\nHelpful\nUnhelpful,4,0,Good
"Sam Benporath\na year ago\nImpressive game. Very good experience, from story to online, Rockstar never disappoint us.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
"Prajwal Kumbar\n2 years ago\nRockstar gamer's released like, a open world of ( GTA ) and all the rockstar  game's are wonderful excellent 😊😊.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Elias Burba\na year ago\nGame glitches when trying to make money legit. Modders everywhere. Just cheat and money glitch. Best option cause this games developers suck\nWas this review helpful to you?\nHelpful\nUnhelpful,1,0,Bad
"David Carnes\na year ago\nI am not impressed, the audacity you have to stand in my face and tell me that NJROTC is enough to be BLACKOPS material is like SEALs saying you is NAB ready.\nWas this review helpful to you?\nHelpful\nUnhelpful",1,0,Bad
Makayla Hoats\n2 years ago\ni love this game and play it all the time! definatly recomend.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Fernando Mendez\n2 years ago\nSO FUN BRO I PLAY THIS GAME EVERY DAY, Every one give Gta v  5 stars rating.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Frank Le Baron\n2 years ago\nNo more rockstar and their stupidly insane requirements for platinum . A dictatorial have to play online . \nWay too demanding . \nNEVER AGAIN\nWas this review helpful to you?\nHelpful\nUnhelpful,1,0,Bad
Rejimole Saju\n2 years ago\nI am a big fan of gta 5 so please put gta 5 free download on Google or in epic games it is gta fans request ihave gta san Andreas pc I am daily watching gta 5 gameplay in youtube please put in anyone or put it in both it is gta fans request\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Tomáš Uchytil\n3 years ago\nGreat game even though it's sad that they don't care about single player content. Would be nice to get some story DLCs or spin-offs.\nWas this review helpful to you?\nHelpful\nUnhelpful,0,0,Bad
Fabio Ferreira\na month ago\nGTA 5 online is the worst experience of my life with games.\nSometimes I take more than half an hour to join a session.\nWas this review helpful to you?\nHelpful\nUnhelpful,1,0,Bad
Dhruv Patadiya\n2 years ago\nExcellent and best game ever seen we are proud to tell that rockster games are increasing graphics ahead and ahead\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Aiyana Copeland\n2 years ago\nThis game kinda teaches my little brother shooting but as long as he's happy then a I'm happy\nWas this review helpful to you?\nHelpful\nUnhelpful,1,0,Bad
Deepti furnishings\na year ago\nTHE BEST EVER OPEN WORLD GAME IN THE WORLD WITH HIGHER GRAPHICS MODS ETC AND CHANGED ALL ITS LIFE\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Quantam Legend\na year ago\nIt's a nice game.Thanks to Rockstar Games and Rockstar North and congratulations for getting awards fro British Games Academy.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
first gen. dres\n3 years ago\nI thinks it fucking stupid asf! When your chasing a car and all of a sudden everybody in the city want to crash in front of u\n2 people found this helpful.\nHelpful\nUnhelpful,1,2,Bad
"Karsen Boston\na week ago\nLOVE this game the only problem there is, is that there is too much sexual stuff and a lot of glitches other than that its amazing\nWas this review helpful to you?\nHelpful\nUnhelpful",4,0,Good
Marcus Harper Jr.\n9 months ago\nAmazing game hopefully gta6 has lspdfr as well. I really enjoy it\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
annabel ita\n2 years ago\ncan't they allow children who are 10 years above and 12 years to play GTA 5 and please can you tell me the license key i just want to play it on my computer and I like the game\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
LEVEL Gamerz\na year ago\nThe game should be free if we crack we got viruses so it was updated in 2015 and no update to crack i deleted this game cuz i dont have space to download fifa 15 and now i cry...........\nWas this review helpful to you?\nHelpful\nUnhelpful,4,0,Good
Nilay Biswas\n2 years ago\nI love this game . But I want to see it on android devices in Google Play.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Jordan Armienta\n3 years ago\nBetter come out if not am cry because gta 5 i have no money there better be a hole lot of modders on 6 because we all going to be bots again\nWas this review helpful to you?\nHelpful\nUnhelpful,1,0,Bad
Daniel Sanchez\n2 years ago\nit is a good games to play and my brother is playing the games and he says it is fun to play thank you rockstar games\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"ETHAN HERNANDEZ\n2 years ago\nhelp pee is sticky and white. in need of ... Next time Mom and Dad were out I peed in her no no zone, she seems to like the sticky, white pee.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Aashutosh Shrestha\n2 years ago\nbest game ever made in the gaming history rockstar games should release gta 6 as soon as possible\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Nick Sewerwater\n2 years ago\nits the best game ever and especially with first person mode it makes it even better than it already is\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Miguel Pizano\n2 years ago\nI like this game a lot this is cooooooool but idont have it  I  play on the playstation 5 off my cosin i  have I xbox\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Shelton Edgar Jones\n2 years ago\nVery good game. Best adventure, story mode and online, Realistic graphics, Good controls.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Lochlan Kelloway\na month ago\nThis game is awesome and I will say that if you are wanting the game you should get it.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
MAILO. HANG\n2 years ago\nlove the game . it got a cool graphic storyline and all the stuff\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Issac Suarez [STUDENT]\na year ago\nahhhhh so bad i to die    so bad and cops if they see you they just start shooting you like what i do so do not get the game and you have to buy it and it is 40 dollars\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Muhammed Mashood\n2 years ago\n""That is trevor my best friend.that's franklin,the son I always wanted""\nDamn I love this game\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Alexisz Kinka\n3 years ago\nAwesome Game. Still one of the best OPen World Games ever made.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Ebernic Gamer\na year ago\nit's all okay with this game but i placed 4 stars that you cannot see what happens between your main character and an escort girl at house (you only listen to sounds) i'd wanted to see what happens there i literary messed up with p**n\nWas this review helpful to you?\nHelpful\nUnhelpful,4,0,Good
Prakruti Patel\na year ago\nI love this game because it is action and they have eipc cars and I like the fighting stuff.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"R4ndom Gaming\na year ago\nMy plege is pilot and help helow pilot , he's a pilot grape, when I grow up I want to be a army and save Pakistan and destroy India , wow grape\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
"Kdke Jdjd\n2 years ago\nI think the game is fun and exciting,  and teaches that don’t do crime or u can get in huge problem and calling Lester is like being good and never get in trouble but somtime u do get in trouble\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Sk Parsad\n2 years ago\nHey rockstars comepeny please add this app and its mods app to android device (or phone)this my favorite game ever\nWas this review helpful to you?\nHelpful\nUnhelpful,2,0,Bad
"André Vinicius\n3 years ago\nIt's a game you will play endless, without pause, because it is a piece of the art of fun good...\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
ARegularCarGuy LucasThePlaya10\n2 years ago\nI LOVE THIS GAME. yo i play this almost every single day.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Brody Fisher\n3 years ago\ni think this game is GREAT with the online mode to play with friends and the story mode to wander around\n1 person found this helpful.\nHelpful\nUnhelpful,5,0,Good
"Mega Magikarp\n2 years ago\nGameplay is ahaed of it's time,the story is simple but amazing acting makes its great,overall amazing game\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Justin Whitaker\n10 months ago\nRockstar I have a issue my gamertag JDUBS4205173.  \nI work and paid a lot for 2 vehicles and there getting removed please help me it really irritating\nWas this review helpful to you?\nHelpful\nUnhelpful,1,0,Bad
Rishi Chakravarthy\n2 years ago\nBest videogame ever. i have had a very good experience with this videogame\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Amari Gario\n2 years ago\nAmazing game good online missions that are fun but takes WAY to long to load its take 5 minutes to load into online GTA IV didnt take long why cant it be like that\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Kaleab Wubegzier\n3 years ago\nOne of the best games i have ever played in my life\nlooking for gta 6\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Christian Jackson\na year ago\ngame is so crazy it make me wanna slap my momma i hate when my mom  says to go eat or get of the game because gta is flago\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Ashwithpatel gajjala\na year ago\nThe best game of gta franchise, to this day it still holds one of the best open world games\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Sourasish Minecraft\n2 months ago\nNice and better game :) and it better to play and i hope gta 6 will be coming soon i am waiting\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Derek Ford\n3 years ago\nLove the new casino heist got a ton of money from it to buy my dream car.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Wodsobe “Dobe” Creefel\na year ago\nI like it. there need to be more characters in this review so im typng this.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Gabriel Gonzalez\n2 years ago\ngood game and i would recommend cant wait for the new gta 6 to come out\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Vishal Kumar\n2 years ago\n4 star because of the small map.\nOverall it's a great game just like a rockstar.\nWas this review helpful to you?\nHelpful\nUnhelpful,4,0,Good
DHRUV MODHWADIA\na year ago\nHELLO GUYS\nTHIS GAME IS VERY OP AND IN GTA5 ONLINE ITS FUN PLAYING WITH EVERYONE\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Zoey Ahlgrim\na year ago\nIt is a really good game.That you can play with other people and it is so fun.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
BRYAN WALKER\na year ago\ni love this game i play it all day i will get to level 2000 and i will get a lot off kills\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Chehak Alwani\n7 months ago\nGta 5 best game ever and rockstar should make gta 6 soon bcoz i wanna play gta 6\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"True Gamer\n2 years ago\nIf you are into riding around in nice cars at top speed, killing online players, doing missions with other players then GTA V Online is a game for you.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Arshia Mahdilou\n2 years ago\nThis game is just the best it is worth the money trust me.\nThanks rockstar\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Vaughn Ramos\n3 years ago\nThis game is cool but cannot Play it on PC cause it has a price for it!!! Plz Make this free even for One day ONLY and downloaded PERMANENTLY\nWas this review helpful to you?\nHelpful\nUnhelpful,0,0,Bad
Mxi official\n3 months ago\nvery nice game\nthis is amazing i really want to enjoy it but i dont have money for purchase this game\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"jaden justice\n2 years ago\nTrash they have not had a new gta game for a while.this one gets old so fast,I'll get on and play for maybe 15 min and just get bored\n1 person found this helpful.\nHelpful\nUnhelpful",1,0,Bad
Nick Newport\n2 years ago\nBest game ever!!!!!!!! Absolutely no flaws!!! Totally didn’t lose money the game is awful :))(\n1 person found this helpful.\nHelpful\nUnhelpful,1,0,Bad
Breahna Grier\n3 years ago\nthis game is tebest game ever n my hole life it is alot better than watch dogs and fortnite gta5 is my most favorite game gta5 is my first favorte and roblox is my secons favorite i love them!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Chase Morgan\n2 years ago\ni love it so much i like seeing how long i can last on a 5 star wanted level\nWas this review helpful to you?\nHelpful\nUnhelpful,4,0,Good
"Aarav Gupta\na year ago\nThis game is legendary and I love playing this game, I finished this game's story 11 times and now I speedrun this game, I don't record my gameplay, but if I did record my speedrun, I would be the 75th in the world, But the main reason I bought this game is GTA online and it is a lot of fun to play but it is not at all peaceful.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
gheerish purmessur\n5 months ago\nThe driving in e&e is a joke for ps5! I just can't drive and do races what the heck have you done to the driving race rockstar!!!!!\nWas this review helpful to you?\nHelpful\nUnhelpful,1,0,Bad
Alex Lanham\na year ago\nAwesome game besides the online ive been playing this game for years and it still is a great game\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Rayan Mudaliar\n2 years ago\nits a really fun game and it always has updates so you dont get bored easily\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Kabbadi 2019\n3 years ago\nIt's a amazing game but I not play ever but I enjoying through the videos and my favorite ch in this game is Franklin Clinton.\nWas this review helpful to you?\nHelpful\nUnhelpful,0,0,Bad
ً ً\na year ago\nas a faggio griefer game good and i really like it as i can drink sprunk and use thermal faggio mk2\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
jacob atiang\n2 years ago\nWow pretty cool n I like the game just put it in play store for free\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Tristan Todd\n3 years ago\nthis game is un to play, and it has free for all/multyplayer and a great main mission\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
Harshaa\n2 years ago\nasome game when i played it was like  real life it was amazing and i have\nlike million or billion $\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
RM - 11MJ 735436 Lorne Park SS\n3 years ago\nthis video game is lit i love franklin hes my main man i only play as franklin or michael\nWas this review helpful to you?\nHelpful\nUnhelpful,0,0,Bad
Ivan Canchola\n2 years ago\na good game diffrent endings and a good story line 10/10 will play so much fun with cheat codes\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Nathan Fliess\n3 years ago\nGreat game all around! Solid, love playing it with my parents\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
"PhantasmaL\n2 years ago\nReally fun game, must-buy, although it becomes boring when you complete story mode, but in GTA Online, sky's the limit.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
"Tapas Chatterjee\n3 years ago\nIT'S A NICE AND PLAY FUL GAME !!!!!!!!!!!\n\nWE CAN ALSO PLAY IT ONLINE WITH OUR FRIENDS BY BUYING IT YOU KNOW?\n\nOK, BYE!!!!!!!\nWas this review helpful to you?\nHelpful\nUnhelpful",0,0,Bad
Angus Young\n2 years ago\nthis game is epic i love how it is so realistic but i wish everything was free so it could be easier\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Can Can\na year ago\nThe best game ever. I Play it every day i can!\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"ooisheng jie\n2 years ago\nthis game have a big problem ,it dont want me play the game it dosent offline mode and i cant play with my friend,so pls repair this bug or i will uninstall the game.\nWas this review helpful to you?\nHelpful\nUnhelpful",1,0,Bad
Adam Edwards\n2 years ago\nIt takes 10 years to load by the time I actually load I have to stop playing however sometimes when you do load in quick enough it is amazing\nWas this review helpful to you?\nHelpful\nUnhelpful,3,0,Normal
Tanner Allen\n2 years ago\nit is a really cool open world game with director mode in the xbox one version\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Gil Paz\na year ago\nGreat game, I wish that when GTA VI comes out in 2018 with will be this good.\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
La Casa Uniformz\n2 years ago\nit is the best game i have ever played and it is also my favorite game\nwonderful graphics \ni just love the game\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
A Kia Watson Stanfield\n2 years ago\nI love Grand Theft Auto because I'm good all the missions and get away from the police and all that\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Mike Grisafi\n3 years ago\nBest game ever. Just got back on. Hit me up if you wanna play.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Dominick Pounds\n2 years ago\nGTA 5 is amazing! GTA 5 is one of the best Grand Theft Auto games\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
monkey vinny\n2 years ago\nI love this game but it will be 100% more awesome if you make a discount on everything\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Marcus Jackson\n2 years ago\nyoo this games is cool i like this game because you can have firends and many more\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
md safir\na year ago\nThis GTA V has a realistic graphics and various weapons which I like it very much.\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
Tobey Stears\na year ago\nhiiiiiiiiiiiiiii there im tobey stears and gta is soooo good i have seen other people play\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"marco guardia\n6 months ago\nI have to say Grand Therft Auto V was great  it beacuse  many of people and i watch some of  the streamers  play it but i heard some one else say Yeah Gta streams were fun , but they just didn't have the numbers .\nWas this review helpful to you?\nHelpful\nUnhelpful",4,0,Good
RR Play'z\n2 years ago\nTHIS GAME IS VERY GOOD AND RATINGS IN GOOGLE 2020 IS 4.2/5 OF GTA 5\nMAY GTA 6 RELEASE IN 2021\nWas this review helpful to you?\nHelpful\nUnhelpful,5,0,Good
"Farooq Shafi\n2 years ago\nI am fond of games , but really doont have enough money to buy a pc which can play gta 5 ..... but i will buy one day and play it\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
NXL Clan\n3 years ago\nReally good I recommend getting this game if you have over 10 and know good from bad\nWas this review helpful to you?\nHelpful\nUnhelpful,0,0,Bad
"Oussama Ben Moussa\n2 years ago\nBesides the accuracy, graphics and all of that..., I loved the story and the characters. very well done .\nWas this review helpful to you?\nHelpful\nUnhelpful",5,0,Good
