comments,rating,helpful,label
Great Game! I have the PS3 version also and saw the price for the PS4 copy went down so thats why I got it! Glad I did! :) Graphics are crazy! 1st person is cool!,5,0,Good
I got a great price for this game.  It was the real deal for half the cost.,5,0,Good
"Everything GTAV wanted to be at launch and more, if you like the series, this is by and large the best entry.",5,0,Good
The game is perfect nothing wrong best price,5,0,Good
Great,5,0,Good
It arrived a few weeks ahead of schedule!!! Brand new in package and looks good.,5,0,Good
Been one of my top choices in video gaming for the last 3 years. A must have in any collection.,5,1,Good
"The best game in this kind of genre that you can get. There is nothing close to the online experience either. The online loading times are fairly long, though.",5,0,Good
excellency,5,0,Good
"This game is beautiful with the main story,grafics excellent.the reason why I give 3 stars is because the online game is broken. For no reason the game send you to the main story and if you want to came back you need to reset the game. The loadings are long enough to send you sleep early.",3,0,Normal
Purchased for my neighbor who is quite happy with it.,4,0,Good
Ok,4,0,Good
Awesome product. Delivered very next day of order date.,5,12,Good
Classic Game,5,0,Good
"It's GTA and it's polished to the max witth more detail, precision and gloss.  I could never finish these games, but I always enjoyed playing them.  This version is definitely the best to date.",5,0,Good
:thumbs_up:,5,0,Good
I like this game,5,0,Good
Sick bihLollipop,5,0,Good
Love this game !!,5,0,Good
Full immersion experience with 1st-person.  Greatly improved upon the PS3 version.,5,0,Good
"Fun as most GTA games are, switching between characters adds to the game. Trevor is by far the funnest character.",4,0,Good
Good Game,5,0,Good
Its a great game dont see much difference from last gen other than some audio comes out from the remote! Example: when the po-po are after you the sound when contacting dispatch come thru the remote!,5,0,Good
Hello good afternoon everyone I have buyed gta v In my PS4 some days it work but then I was in the last mission and then I properly shut down the PS4 after that the mission start from starting and the game was blinking very bad product wastage of money don't buy this useless product. We can't play also this much of blinking,1,0,Bad
Love it will by again,5,0,Good
"synonymous of gameplay, who have it or have seen videos without a doubt there is no complaint of the game, the price was more than fair",4,0,Good
This game is the best. I loved every moment of the story and the rich detailed world of San Andreas. The multiplayer is hard to get into but I really enjoyed playing with friends.,5,1,Good
The game is exactly what I expected. Great game from rockstar as usual. My only complaint is that as of today 11/18/14 Servers with people on them are still rare.,4,0,Good
"My son loves this game. He had to wait until his 17th birthday, but he finally got it.",5,1,Good
There is not much to say more than is a GTA,4,0,Good
The game works great no scratches and it came in brand new packaging meaning it was new.,5,0,Good
"GTA V is probably one of the Best Games of all time ! Next-Gen graphics are muchhh better than the 360/PS3 versions, and the FPS view is even more immersive ! I LOVE IT &lt;3",5,0,Good
"Multiple upgrades from the PS3 version, a must have for the PS4.  You can transfer your GTA Online character into the new game from your existing account without losing your prior stats, which is great.",5,0,Good
Wow. They really went all out with this game. Incredible amount of content. By far the most disturbing of the GTAs. Wouldn't want my kids to play it.,5,0,Good
"グラフィックが今までやったps4のゲームの中で一番よかった。ワールドの作りこみも素晴らしい！！やりこみが少ないとは言われるけど、いままでやったグラセフの中では最高傑作です。そして僕はトレバーのファンwwGraphics of this game is the most beautiful in PS4 games which I have played so far.Also, structures in game world are extraordinary!!It has been said that additional challenges are not many but I think this is the masterpiece of Grand Theft Auto series..In addition, I am a fan of Trevor :)",5,9,Good
Without problem the game is really new and without failures,5,0,Good
Fast shipping. Stepson loves it.,5,0,Good
Great game for a good price.,4,0,Good
"The language is ridiculous.  I can get as gangsta ad anybody, but enough already.  Wish I could get someone to finish all the stupid missions with all the bad dialogue out of the way, so then my kids couyjust play open world which is fantastic.",2,1,Bad
"The best game ever created it !!! I recommend it 100% , the only big problem with this game is that you will spend to much time playing it !",5,0,Good
"The case was broken in two. The disc seems to be okay, but have you sent used goods?",2,0,Bad
Great everything game not for kids,5,0,Good
Works like brand new and great price :),4,0,Good
Great story line. So sad to have beat the game! I can't wait until the next one!!,5,1,Good
:),5,0,Good
"Sound quality was great when I got it, headset seems really well made and comfortable but I've had it for just over two months and it has been skipping a couple times a minute. It's either on my head or safe in my entertainment center so I have know idea why it stopped working. I'm really disappointed because it was really good when I bought but it just stopped working properly so fast.",2,0,Bad
"The game itself can be enjoyed at a considerable level, but if you are not fluent in language, you will not be able to enter much even if you display English subtitles. Somehow you can understand.  If you want to enjoy it without stress, we recommend that you purchase a Japanese version without overdoing it.",5,2,Good
Everything workd great have no regrets buying this product,4,2,Good
Came faster than the projected date. Sealed and nice. Works .  Good job,5,0,Good
great,5,0,Good
Product was as described. It worked as if I bought it new. Shipping wasn't as fast as I thought but I received it timely.,5,0,Good
Very disapointing. My son saved up and paid 24.99 for Grand Theft Auto for the added starter pack. Arrived in good time but the code for the starter pack did not work and having read the small print turns out it would only work in the US or Canada!! No mention to be shipped from US when  bought it and arrived within 2 days so obviously shipped from UK. Would not shop here again,1,1,Bad
Cool game.,4,0,Good
Good Game,5,0,Good
Very good product,5,0,Good
As you well know this is a great game. I also recommend this seller.,5,0,Good
The best of games!,5,0,Good
"いや、まさかFPSまで追加してくれるとは思わなかった、神ゲーだなってグラフィック・自由度・操作等☆5+1ですね。制限が☆5までしかないので5でしたが・・・いや、ゴミゲーとかいう奴はPS4がおかしいか頭がおかしいんじゃないか、と思うぐらいですね（笑）最高のゲームなので是非買うべきです！No, I did not think me add No way to FPS, think it 's a God gameI graphic-degree-of-freedom-operation or the like is ☆ 5 + 1. Restrictions it was 5 because there is only until ☆ 5, but ...No, I is around I think or not it funny guy is head or PS4 is funny or something Gomige, and lolBecause it is the best game you should buy it!",5,13,Good
I love this game.,5,0,Good
"Very nice port, rare fps issues but overall extremely stable.Online has occaisonal annoying bugs, such as your character suddenly becoming wrinkly when you get a haircut.",4,0,Good
"Came all rapped up, seems brand new. Had it already for about a year and it is working perfectly fine.",5,0,Good
super fun game to just blow off some steam and surprisingly it has some puzzle aspects to it,5,0,Good
Came early made me happy can't complain,5,0,Good
You know,5,0,Good
"Plays great, fun game",5,0,Good
Good game,5,0,Good
Perfectoly received,4,0,Good
Fun Game,4,0,Good
"I was super late to the party here. This game is amazing and even if you're aren't a devout fan of GTA, the storyline and the 3 protagonist game play are awesome.",5,0,Good
"The game is a hit for sure and the million bucks we got was awesome, but I think they need to patch it up a bit. It glitches sometimes.",4,1,Good
Don't be scared to play the online version. I spent time on story mode and am now happily addicted to online. I dont play any of my other 10 games. Best PS4 Game!,5,3,Good
Game for all time,5,0,Good
This game is just way too much fun....kind of hard to turn it off!!! If you like free world play games...this is one of the best!!!,5,0,Good
"It came very well as always and is highly recommended (public +18). Seriously, it is only recommended to over 18 since the game is super violent and with very strong language.",5,0,Good
Awesome game on the PS4 had it on the PS3 looked OK over on it but the PS4 looks so much more better then the PS3. Id would recommend this game for the PS4.,5,0,Good
My husband loves it.  Me...not so much.  It does keep him busy though. The scenes are very graphic so don't play it around anyone under 17.,4,0,Good
Great game and great price.,5,0,Good
THERE THE LIKE OF THE MOM,5,0,Good
"I get only 1 game and in the order it clearly says that there are 2, what is appropriate?",4,0,Good
"Very good product, at a very good price.  adding that it arrived 3 days  before ... arrived with everything and in perfect condition",5,0,Good
"this is played weekly, minimum! Our fave GTA thus far!",5,0,Good
Great Game!,5,0,Good
Great game,5,0,Good
Love the game so far. Missions are fun and not too difficult. Lots to do and lots of ways to make money. I like how you can play different characters.,5,0,Good
My daughter loves to play it.,5,0,Good
Exactly what I was expecting!,5,0,Good
Works well and it arrived in perfect condition.,5,0,Good
I had an excellent experience with the delivering time and I gave as a gift to a nephew who absolutely loved the game. He found it very entertaining with excellent graphics.,5,0,Good
Great gta game,5,0,Good
Bought this for my boyfriend when he upgraded to PS4. We have been playing GTA5 on PS3. Definitely worth the upgrade! Better quality picture and there are cats. Who doesn't love cats?,5,0,Good
Love it,5,0,Good
this was  a gift. I am just rating it to get it off my page of things to rate. I guess it's good. I wouldn't know. I bought it for someone else.,3,0,Normal
Im from Saudi Arabia and i have got this item within two weeks it's too easy and i really loved itThank you so much,5,0,Good
Very Nice Game,5,0,Good
"Good game, too long wait, but all good: D",4,0,Good
A GIFT FOR MY GREAT GRANDSON - HE LOVES IT,5,0,Good
"I regret buying it for that reason. If you do not understand English to some extent, you will naturally be able to enjoy it, and unlike Japan, there is also stress due to the difference between ○ and × determination buttons. <BR>  If you check the difference from the Japanese version, there may be a danger that you will not be able to play any more. Especially those who have purchased this after playing the Japanese version well. <BR> I regret that I should have purchased the PC version.",4,21,Good
Very good game,5,0,Good
"My Favorite Game When I Had It Via PS3!! And Now, After Speedy Arrival, It Still Is!!!~Thanks Amazon!",5,0,Good
Fast delivery and good price.,5,0,Good
Kids,5,0,Good
My son loved it.,5,0,Good
awesome,5,0,Good
Crazy fun GTA 5's graphics are even better than 4!!,4,1,Good
"This game is the most completed game I've played. Realistic. This game was the only reason I jump from PS3 to PS4, it worth every penny spent...",5,0,Good
"The new style of gameplay certainly adds a new dynamic to the GTA series of games. Its a welcome change and while the controls take a little getting used to, its quite fun.",5,0,Good
I think you know that GTA5 is the best haha,5,0,Good
Wish they had an option to cut all the language drugs and sex out of the game.,4,0,Good
Gift for granddaughter who loves it.,5,0,Good
Hubby loved this gift,5,0,Good
This game is several years old and I just got into it watching You Tube demos.  Love it . . .,5,0,Good
Definitely worth getting if you haven’t,5,0,Good
Kids Liked It,3,0,Normal
"It is an open world game, entertaining with a story that covers social, political concepts and others with a wide variety of activities and collectibles; I also add that it has Spanish subtitles.",5,0,Good
"Fun. NOT FOR CHILDREN. be a responsible parent! its sad that when online playing this game there are children 8,9,10 years of age, with a dirtier mouth than any adult out there.",5,10,Good
It came in perfectly,5,0,Good
Worth buying it's not just a regular port from the last gen consoles. Has new features and improved graphics. GTA Online character transfer worked great from old gen consoles to PS4.,5,0,Good
Fantastic game. The only issue is the multiplayer online has a lot of loading screens and issues filling lobbies. With that being said I would definitely purchase this again as my buddies and I have had a blast with it.,3,0,Normal
"Excellent, although the key he brought from Regaló had already expired.",4,0,Good
"It's a fun ADULT game.  No way would I get this for anyone under the age of 14 or 15.Language, violence and particularly shooting police.",4,0,Good
Nothing beats Vice City,4,0,Good
"Great game, if you like open world with different kind of tasks, this is it.",5,0,Good
Love it but already had it,5,0,Good
"wonderful!  I still never get tired. <BR> 360 version date  PS4 version date  PS4 version rice , but the operation is different for Bimyo. <BR> Instead of canceling,  (including viewpoint operation aim) (hand brake)  360 -day edition Up and lower normal RB or A (no biting) )                         ",5,12,Good
"The game came a couple of days before the estimated delivery date and in perfect condition. As for the game there is not much to say that any gamer does not know, unless each GTA is almost a must for any platform, in PS4 it looks great. Also note that it has been the best market price. Excellent by Amazon.",5,6,Good
Children love it,4,0,Good
Great game!!,4,0,Good
"That I can tell you, for me one of the best games, well in everything I already have 96 percent and I have little to buy it, it is worth it.",5,0,Good
Amazing Just Amazing,5,0,Good
I love it.,5,0,Good
This made a great Christmas Gift for my College Student.  I would not advise on getting your small child this game because of the rating.,5,0,Good
Love paying this game,5,0,Good
Excellent service arrived before the recommended esteemed AAAA ++++,5,0,Good
Works well,5,0,Good
Perfect condition.,5,0,Good
"successful transaction, recommended 100%",5,0,Good
Very good game and operating,5,0,Good
Great game,5,0,Good
Like the game,5,1,Good
Is a Christmas gift for a 14 year old grandson.  He specifically asked for it before being released.  Am sure he will love it with his Play Station 4.,5,0,Good
Cool,5,0,Good
Worth it,5,0,Good
Excellent game! They did a terrific job rendering it for next-gen systems. This and AC3: Black Flag have been my two favorite games to play on my PS4 so far.,5,0,Good
"Next gen gameplay is amazing. Coming from ps3 to ps4 it is a big step up. If your thinking about upgrading, I definitely recommend it.",5,0,Good
"""The Grove.... Home"" - CJ from San Andreas... I originally had it on Xbox 360 when it first dropped... it was worth re-buying on PS4.",5,0,Good
Great game great story,5,1,Good
This has become one of  my favorite games of all time. What a terrific game! Now all we need is first person and 3 characters In Red Dead.,5,0,Good
"Excellent game, I arrive sealed and new. Good purchase and at an excellent price. Recommended without hesitation",4,0,Good
"Great product, as I expected it to be.",5,2,Good
Wow first of all I know it was standard shipping but i got it in just 2days after placing my order! :thumbs_up: awesome game to relax and have fun with.,5,0,Good
"I thought that I couldn't enjoy it so much because I was playing the PS3 version, but it was good to see the difference between the Japanese and the North American version. If you don't understand much English, you can't enjoy it, so we recommend the Japanese version.",4,3,Good
Married for My Husband,5,0,Good
"Fast Shipping, Create Good",5,0,Good
Fun.,5,0,Good
Myvson got this for Christmas he loves it would buy it again,5,0,Good
"Great,and the price is great",4,1,Good
Great game,5,0,Good
"Its a good product, the only bad thing is just its exactly the same stuff that ps3, no innovation.",4,0,Good
"Great game, very cool.",5,0,Good
"Hello! Today, products arrived. I am very happy. Thank you. You are a reliable seller. Also I think that it purchase from you. At that time, thank you.",5,0,Good
Great game.,5,0,Good
deff better graphics in the ps4 version rather then the one on ps3 thus it was allready pretty detailed in last gen consoles..always a good time playing this game,5,0,Good
"the best of all time , highly detailed graphics, going to 30fps and 1080p , the game of the year, will not regret if you will buy 1000 % recommended",5,0,Good
Love the the characters &amp; missions and the graphics are just awesome,5,1,Good
Love the game and was ship promptly,4,0,Good
Does this really need an introduction?  If you know it - you love it.  Great game.,5,0,Good
Always like gta games so had to get this one and came brand new factory sealed. :thumbs_up:,5,0,Good
Love the game and the time it took to get here. Can't say much more other than I am going to play this game until it burns out.,5,0,Good
The game is perfect! But the packaging of any oversea shipment should be strengthened. The box was slightly broken when I received it.,4,0,Good
I arrive as I wanted,5,0,Good
"Different child same game. They will be ready for the cold winter nights. I love to sit with them &amp; watch. Came on time, package done well.",5,0,Good
Online mode has endless gameplay. Well worth the price tag.,5,0,Good
Good,5,0,Good
"Great benefits of this game: Ab work out from laughing, a great game, and the Talk Radio station while in the cars.",5,0,Good
Great game but not for young kids!,4,0,Good
Good price,5,0,Good
good game... enjoyed it,5,0,Good
Incredible game with a great storyline and amazing amount of detail. Best GTA ever made by far.,5,0,Good
Fun game. Playing online is amazing it so fun thats why bought this game on PS4 i had the ps3 version and had to upgrade it's so cool,5,0,Good
I also have the Xbox 360 version of GTA V and this one looks so much better. I am excited for Rockstar's future games on the PS4.,5,0,Good
excellency,5,0,Good
More fun than real life!,5,0,Good
Love it & lt; 3,5,0,Good
Well,5,0,Good
Kids are happy,5,0,Good
"Great story. Has my faviorate charecters Trevor, also Franklin and Michal and Conner",5,0,Good
"this is an awesome game, even if you dont play the levels thier is still a ton to do",5,0,Good
I love this game!!! I'm a fan of GTA games. This is even better than the older ones.Very Happy with my purchase.,5,0,Good
Love this game. My son loves it more lol,5,0,Good
Love it,5,0,Good
GTA FUN GAME,5,0,Good
I love this game,5,0,Good
Great,5,0,Good
"absolutely furious.If you live in the UK, do NOT buy this!The redemption code to use for your starter park will not be valid, it will throw up an error code saying ""the prepaid card is not available in this region"".This isn't mentioned anywhere on the listing, I feel totally ripped off.",1,0,Bad
"This game is great, having a good storyline and being able to play any character of the 4 at any time.",5,0,Good
Great game. Horrible load time,5,0,Good
"a lot better then buying the downloaded version off the PS4 store, I like this game so much",5,0,Good
Great game!  Lots of effort put into it and I experienced no bugs at all.  The online content is amazing 10/10,5,0,Good
It’s really fun,5,0,Good
"It's almost as good as the previous, but still tons of fun.Man I miss Niko.",5,1,Good
"I have acquired the game for PS3 for a long time, now I have it in the PS4, it is the same but with better quality and with better updates, in addition to the PS3 no longer update it.",5,0,Good
Good Game,5,2,Good
"Love this game! One of my all time favorites. Its like playing a movie. The amount of detail, humor, and story that went into this game deserves a nod.",5,0,Good
All impeccable,5,0,Good
Cool....But I regard to buy a PlayStation now. ..I think it's better to play GTA on PC,5,0,Good
Nice cd,5,0,Good
LOVE THE GAME ITS REALLY EXCITING WOULD RECOMMEND FOR ANYONE THAT WANTS TO HAVE FUN!!!!,5,0,Good
Good,5,0,Good
"Leaving the game aside, the shipment took too long because it is imported (it is understood) then they told me that they would cancel because they did not find the destination (do me the favor ...) they sent me an email saying the reimbursement and the Final said that always if they were going to deliver it to me, and in the end I had to pick it up at a service point",4,5,Good
"Fantastic game, well worth the purchase price. Delivered on time and in great shape.",5,0,Good
Great all perfect,5,0,Good
"Great game. Not so much for the micro-transactions, but you can grind everything in the game for free - eventually...",5,0,Good
The stripper is not fully nipple.  Hidden from Japan.  But I can see it with a prostitute.  The online was fucking  4 was more interesting.,3,8,Normal
Great game. Kids love it,5,0,Good
Contributes to the devolution of society!,4,1,Good
I liked and I recommend for everybody,5,1,Good
Great game,5,0,Good
It's a great game. There are plenty of missions to do in Story mode and online.,5,0,Good
New in perfect condition,5,0,Good
"All in order with the purchase as always, thanks Amazon. The game is excellent and very addictive for over 18, not for children. The package reached 9 days of the purchase and with the disk loose inside the box, but no line.",4,0,Good
I returned the game upon reception,4,0,Good
"I did not get home and an email arrived that had already been delivered, but I called the call center and resolved me without problem",5,0,Good
cool,5,0,Good
"I give it as a Xmas present to my 14 years old son, he likes the graphics and felt challenged. It was received  on time and we'll packaged",5,0,Good
Hey Enjoys It,4,0,Good
Good Price Good Game,5,0,Good
This game rocks. I now have all the GTA's. Waited to get this one for ps4. Well worth the wait. Its cool it pairs with your cell phone.,5,0,Good
Great game  and great service really love it I will be ordering more stuff from here.,5,0,Good
Good game if you are into the fan base GTA series,4,0,Good
"What can I say, I love this game, I had it on my PS3 and now I have it on my PS4",5,0,Good
Good Game,5,0,Good
One of the best videogames,5,0,Good
I love the missions.,5,0,Good
Great game for $15!!!,5,0,Good
"Pretty good I had my doubts to buy it at this point but I do not regret and Amazon is the best seller so far that I know, my package arrived a day before the indicated and in excellent condition.",5,0,Good
perfect,5,0,Good
I bought it for my son and he likes it. If he is happy I am too.,5,0,Good
Play it a lot. Enjoy it.,5,0,Good
"My daughter finished it in 2 weeks and is now working on her online rankings. So while I have not played it, she gives it 5 stars!",5,0,Good
The best $60 I ever spent! The reviews that suggest the menu is difficult to read is completely exaggerated and the quality is great. No negatives whatsoever!,5,0,Good
"OMG. If you've been living under a rock and haven't played GTA 5 on a next gen console or PC, your have no idea what you're missing!",5,1,Good
Buen juego,5,0,Good
Exploring and interacting.,5,0,Good
OK!,5,0,Good
Came brand new as described and works,5,0,Good
"The game is super good, I have been with 8 months and I have not had any problem, the game is great.",5,0,Good
Good,5,0,Good
The seller did a great job shipping.  And GTA V - what is not to love?!,5,0,Good
Awsome i got this the following night.With prime.,5,0,Good
I can't stomach playing as Trevor hje's such a gross example of a human being.,4,0,Good
This is great and it's getting better and better every time they come out.,5,0,Good
Bought this as a gift for my brother. He loves it.,5,0,Good
Very good Fast thanks,5,0,Good
"One of the best games of all times, it a definite must have to all gamers.",5,1,Good
Best,5,0,Good
Good,5,0,Good
Great game!,5,0,Good
Excellent game,5,0,Good
Still a good game,5,0,Good
Great game,5,0,Good
Good quality,5,0,Good
"Hours of ""entertainment,"" but my time probably could have been better spent with my wife and kids... or playing Last of Us.",4,0,Good
If you haven't played this game it's a must that you get it,5,0,Good
Works great,5,0,Good
Vid,5,0,Good
Excellent gaming experience.,4,0,Good
Awesome game and after many years they still make great updates to keep it fun online!!!!,5,0,Good
"The game has come to me super good and new as it says in the description and as can be seen in the photos I arrive with everything that should bring its original disc Physical map, manual and the GTA online code",5,4,Good
"Well, my son plays it often. It was a great price compared to the local game stores...",5,0,Good
I'm really tired  Can you give me GTA6 soon ~ Rockstar?,3,3,Normal
"I was playing with PS3, but I purchased it because I could enjoy the additional elements of PS4 and the graphics, and enjoy the parts regulated in the domestic version. The domestic version may be better to enjoy the story, but those who have played once and understand in English can enjoy it here. However, the decision button is not ○ but x, so if you are used to the operation, I think you will be confused.",4,11,Good
"10/10 for a rockstar game, it has an amazing story &amp; the online mode is facinating.",5,1,Good
What else is there to say. New game for a cheap price.....insert thumbs up emoji here,5,0,Good
Vama,5,5,Good
Very good,5,0,Good
Great game!,5,0,Good
"Excellent game! All good, it arrived fast and packaged very well. In addition to having been a bargain in terms of price. My cousins also bought since I told them about the offer.",5,0,Good
Well without complaint,5,0,Good
Just as expected,4,0,Good
Good,5,0,Good
good condition,4,0,Good
"Although there are not many people in the Japanese version, there are many people in imported versions. <BR> There are many races.",5,0,Good
Very good,5,0,Good
Love it,5,0,Good
Never stop playing,5,0,Good
Awesome replay value. Love the Gta series.,5,0,Good
Really good game being able to play as three different characters and a lot of variety in missions not a big fan gta online though,5,0,Good
"Although I am not a fan that he is delivered, he has really entertained me a lot and for something he continues to sell this game a lot, I recommend it because with this you can pay what it costs and you can get him many hours of play. Shipping as always excellent",5,1,Good
"Great game. Visuals are good, gameplay is as fun as any GTA. I can't offer a comparison between this-gen/last-gen, but I'm happy with the looks on the PS4.",5,0,Good
Came on time!! Used but no scratches looked brand new!! My son enjoyed this for Christmas.,5,0,Good
Still play today,5,0,Good
My son loving it.,4,0,Good
Awesome game.  I had 5 stars within the first 10 minutes before getting wasted.,5,0,Good
My daughter is having a great time with this..normally she does not like GTA...price was great compared to other discount places..,5,0,Good
Grandson asked for this game by name for Christmas. Thus far he likes it and has not voiced any problems.,4,0,Good
It arrived in perfect condition. Very good game,4,0,Good
"good product. good quality, I would buy it again. Excellent",5,0,Good
"Brand new in plastic and everything, included the map in the case. Verry good buy",5,0,Good
HappyWith promo,5,0,Good
The best online game ever!,5,0,Good
My son asked for this for christmas. This came quickly and was undamaged or open. Perfect!,5,0,Good
"Son loved the game, the graphics are great. Fast shipper, very impressed",5,0,Good
Nephew is enjoying it.,4,0,Good
"This was given to my son for Christmas.He told me to return this,it's to graphic.There's hope for him yet.",4,0,Good
"It is wonderful that there is no regulation, or it is natural, but the language barrier is large. I don't even know how to operate it, not just a story. CG is wonderful, so it's probably for those who do the Japanese version and those who understand English.",4,2,Good
i really love this game. the package arrived without any damage anf fast. excellent service,5,0,Good
Good,5,0,Good
Wιтнoυт тнιѕ Gaмe ι woute нave never мeт мy ғrιendѕ ι нave. тнanĸѕ Rocĸѕтar ғor мonтнѕ oғ ғυn тιмeѕ and Greaт мeмorιEѕ!,5,1,Good
"Sounds good. The content is different from Japanese things, you can taste the United States itself. The controller ο and χ are reversed.",5,1,Good
Item is as described,5,0,Good
Flap,5,1,Good
Thanks,5,1,Good
"The product corresponds to the description, I arrive perfectly packed, without any damage. I arrive on the estimated date, at a good price. I am satisfied with my purchase. I recommend it a lot.",5,0,Good
I loved the game and the truth the price is insurmountable,4,0,Good
Works great!,5,0,Good
Good Game,5,0,Good
"Not for kids for sour, Great Adult Game!",5,0,Good
Good Game.,4,0,Good
game worked as expected,5,0,Good
Bought this game for my husband initially but it quickly became something we both can't put down.,5,1,Good
It will always be worth playing again GTA V. I finished it at the time for PS3 and now in PS4 it still seems fantastic even though 5 years of its departure have passed. Amazon service as always excellent.,5,0,Good
Nice game,5,0,Good
It’s a very good game!!!!!,5,0,Good
Best game ever made. Constant updates to make it feel new.,5,0,Good
There was no disk case and it was only a disc.  The Japanese version was not the North American version,2,1,Bad
thank youvery much,5,0,Good
Purchased this game for my son as a gift. He loves it! One of the better games in the series.,5,0,Good
Good Good,5,0,Good
I am assuming this is pretty good as my son is playing it a lot.,5,0,Good
It's gta v great game fun and good way to pass a boring day if your on ps4 look me up psn tag Twentyways,5,0,Good
"Came brand new, works very perfectly, and it is a great price!! Definitely recommend!!",5,0,Good
Flood,5,0,Good
I arrive on time,5,1,Good
Very good !!,4,0,Good
Good Game,5,0,Good
The goods are very satisfied and the delivery service is very good.,5,0,Good
"I purchased it because I couldn't play with foreign friends in the Japanese version! After all it is the best! It's English, but you can play without any problems! !",5,0,Good
Game. You have everything you can ask for in a game. The online well but many Rat Child. Without words the graphics and the gameplay. The very good campaign. Shipping in good condition and on time,5,1,Good
Great game,5,0,Good
"Had this on the PS3, decided it was finally time to upgrade, awesome game!",5,2,Good
Great Price.,5,0,Good
Bought it for my three sons and they love playing it. I would advise an over 17 years for game play though as it is very graphic.,5,0,Good
Rock star did it again!  Another great installment in the franchise.,5,0,Good
Thank you,4,0,Good
"Best game ever, great price",5,0,Good
Great game but do not do the activities in this game in real life consequences are severely more intense and impactful in real life.,5,0,Good
I bought GTA V from Amazon because it's the cheapest I could find it. This game is worth every penny though. It's an amazing game.,5,0,Good
He or She did a great job it was FANTASTIC when this person says what he says in the bio he is right great  JOB,5,0,Good
Ok,5,0,Good
Excellent!,5,0,Good
Best game ever! Graphics are amazing and the storyline is really well created.,5,0,Good
Great game,4,0,Good
Item shipped right away.  No issues.,5,0,Good
"Good game, good price. But the album was loose.",4,0,Good
Great quality,5,0,Good
Amazing game.,5,0,Good
Don't have time to play,3,0,Normal
"Hey, it's GTAV!  What else is there to say about? LOL",5,0,Good
10/10,5,0,Good
Great game.,5,0,Good
"The article came in good condition, if you are a fan of the GTA saga, it will be your liking.",5,0,Good
"great game , wheres the vr version",5,0,Good
Everything in order and working correctly.,5,0,Good
Loves it,4,0,Good
Great Video Game,5,0,Good
"The best open world game ever made. Lots of Fun,Good Graphics,Great Game play i still play it a lot and will continue to do so! 10/10",5,0,Good
Love it thank will shop again,5,0,Good
Very good,4,0,Good
GTA for PS4 is worth for first person view alone.,5,0,Good
Brand new,5,0,Good
Excellent game,5,0,Good
"I installed the North American PS4GTA5 ordered on March 4, 2018 (Sun), so I installed it. I thought it would take a long time because it was WiFi, and it took about 90 minutes to update the Japanese version in December last year.  There was no need to create a new account to play the North American GTA5ONLINE, so I was able to play with PSID created in Japan. PS PLUS was also able to play in the Japanese version without the need to purchase a new North American version.  In the Japanese version, there is not much experience in the gathering of the number of jobs, but now it seems that the transform race is twice as a prize and RP, but twice. It was a quick job full or one person was not enough.  It is difficult to play without English proficiency, but if you do the Japanese version, the arrangement of the options will not change, so you will get used to it immediately. However, be careful because the decision and cancellation are the opposite of the Japanese version.",5,17,Good
I love this game but the only thing that got me irritated was that they took forever to ship the game.,5,0,Good
Ordered the game and got it the next day,5,0,Good
Great game for the great price. Was a steal for me,5,0,Good
My son loves playing this game with friends online.,5,0,Good
"I loved it, all I wanted and with a very good time and service",5,0,Good
Cool,4,0,Good
:thumbs_up::thumbs_up::thumbs_up:,5,0,Good
as expected,4,0,Good
Works Good,4,0,Good
Great Game! Love it!,5,0,Good
So many things to do!  It is violent so not for kids but plenty of action and things to do.  Awesome graphics on PS4.,5,0,Good
Is very excellently original,5,0,Good
Great game fun to play.,5,0,Good
"I wanted normal edition of Grand Theft Auto 5 so I could replace my old disc, I got premium instead, that will mess my information up, when something is ordered a specific way, you should probably do it a certain way.",1,0,Bad
Flood,5,0,Good
Runs Fine,4,0,Good
"It was as expected no scratches at all, thumbs up for this seller.",5,0,Good
There is not much more to say this game is very good,5,0,Good
Everything you love about GTA is even more epic in this installment. It is more beautiful and alive on the next gen. You won't be disappointed.,5,0,Good
I arrive on time,4,0,Good
"Due to UPS problems, it seems that it is a little delayed, that is the least, the bad thing is that the box has broken one of the eyelashes it has to close, the album seems to be fine, in any case it is just a minimum damage I suppose That by the carrier, out of that all good.",4,2,Good
I've had this game for a while and I'm still playing it.,5,0,Good
excellency,5,0,Good
One of the best game i have ever played,5,1,Good
"I loved this game, a lot of fun features.",5,0,Good
"In comparison with its counterpart of PS3, this game looks a lot more detailed in addition to adding a lot of extra content and the possibility of playing in the first person.",5,0,Good
"Can't go wrong here , great product and arrived timely !",5,1,Good
what more can i say about this that hasnt been said best game from the last two generations,5,0,Good
Good,4,0,Good
GTA5 is a huge game. Super fun and the story is very entertaining. Open world gaming at its best.,5,0,Good
Ok,5,0,Good
"Hate the Game but they have done such a great job on the environment, It's hard to not just drive around and run over hookers ;)",5,0,Good
This games out of Style now but it’s ok,5,0,Good
Greatest GTA in my opinion. Love the Story and Online.,5,0,Good
Great item,5,0,Good
cool,4,0,Good
:thumbs_up_medium-light_skin_tone:,5,0,Good
The game arrived without any blow and shortly before the estimated time. Besides that I recommend it because I liked the game too much in online mode.,5,0,Good
Good,5,0,Good
Good,5,1,Good
"After all, the North American version has no restrictions and is good  If you care about detailed regulations, please come.",4,7,Good
"I get well, on time, excellent",5,0,Good
"Good game, good story, Awesome online experiences. Love it.",4,0,Good
